"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-01","2.7"," 0038","27.2",,"10.6","7.2","  110","  100","8.9","11.2","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-02","1.4"," 2354","6.1",,"10.0","7.8","  130","  130","3.6","4.0","    1",,,,,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-03","2.6"," 1639","27.7",,"10.0","7.2","  200","  180","4.5","6.3","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-04","3.9"," 1114","21.3",,"10.0","8.9","  240","  240","6.3","8.5","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-05","1.4"," 0141","0.0",,"9.4","5.6","  350","  200","4.0","5.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-06","2.2"," 1442","15.0",,"8.9","4.4","  110","  100","5.4","6.7","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-07","1.5"," 0631","8.1",,"9.4","5.0","  340","  340","4.5","5.4",,"    1",,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-08","2.8"," 2051","5.6",,"11.7","3.3","  100","  100","8.1","10.7",,"    1",,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-09","3.0"," 0521","7.4",,"11.1","4.4","  320","  320","55.9","55.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-10","3.2"," 2119","0.0",,"6.1","2.8","  330","  320","5.8","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-11","7.2"," 2207","6.6",,"11.7","5.6","  110","  110","13.0","17.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-12","4.3"," 0006","18.8",,"11.7","8.9","  110","  110","10.7","14.8","    1",,,,,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-13","6.0"," 1923","6.9",,"11.7","8.3","  120","  100","12.5","16.1","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-14","5.4"," 0002","13.7",,"11.7","8.3","  110","  110","11.2","14.8","    1",,,,,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-15","5.1"," 0534","10.2",,"10.6","8.3","  160","  160","10.3","14.3","    1",,,,,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-16","6.0"," 0807","37.6",,"11.7","7.8","  100","  110","11.6","15.7","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-17","5.2"," 0401","13.2",,"11.1","6.1","  240","  250","10.7","14.3","    1",,,,,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-18","2.5"," 1543","8.9",,"7.8","3.9","  310","  280","7.2","8.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-19","4.4"," 2254","25.9",,"10.6","3.9","  160","  150","10.7","16.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-20","6.1"," 0430","29.2",,"10.6","8.3","  150","  160","10.7","14.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-21","6.2"," 2340","11.7",,"8.9","6.7","  110","  100","13.4","17.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-22","6.9"," 1943","32.5",,"10.6","6.7","  110","  240","13.0","17.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-23","4.3"," 0741","21.1",,"8.9","4.4","  300","  130","9.4","14.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-24","4.7"," 0141","8.4",,"7.8","1.7","  250","  250","13.9","17.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-25","1.7"," 1631","6.1",,"3.3","-0.5","  100","  100","3.6","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-26","1.3"," 2312","0.0",,"3.3","-2.7","   80","   80","3.6","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-27","1.8"," 1044","0.0",,"1.7","-3.2","  330","  310","4.5","5.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-28","0.7"," 1819","0.0",,"2.8","-0.5","   90","   90","3.1","3.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-29","0.8"," 0937","0.0",,"4.4","0.6","  100","   90","2.7","3.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-11-30","3.9"," 2145","2.3",,"7.8","2.2","  110","  100","10.3","13.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-01","6.6"," 2117","26.4",,"7.8","5.6","  100","   90","11.6","16.5","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-02","7.0"," 1143","8.9",,"8.9","3.9","  250","  220","16.1","21.0","    1",,,"    1",,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-03","3.4"," 0047","10.7",,"6.7","1.1","  230","  230","13.9","17.9","    1",,,"    1",,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-04","4.1"," 0556","11.7",,"5.6","1.1","  120","  170","8.1","10.3","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-05","5.3"," 1715","8.4",,"6.7","1.7","  220","  220","12.5","15.2","    1",,,"    1",,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-06","1.8"," 0643","2.3",,"4.4","2.8","  340","  350","5.4","6.3","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-07","2.6"," 0518","1.0",,"6.1","3.9","   90","   80","4.5","5.4","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-08","2.2"," 1808","0.3",,"7.8","3.9","  110","  100","5.4","7.6","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-09","5.1"," 1323","0.0",,"11.1","3.3","  110","  110","9.4","12.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-10","6.4"," 0203","0.0",,"10.0","7.8","  100","  110","9.8","13.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-11","7.4"," 1227","0.0",,"10.0","8.3","  120","  110","10.7","15.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-12","5.4"," 0021","8.4",,"8.9","5.0","  130","  110","8.9","10.7","    1",,"    1",,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-13","4.3"," 0738","7.9",,"6.1","2.8","  100","  110","9.4","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-14","1.2"," 0407","0.0",,"5.6","-0.5","   80","   80","3.6","4.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-15","6.5"," 2148","0.0",,"6.7","-0.5","  110","  100","11.2","15.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-16","4.3"," 0138","3.8",,"7.2","3.3","  100","  100","12.5","15.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-17","4.3"," 1759","4.8",,"7.2","3.3","  110","  100","8.9","10.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-18","6.4"," 0545","6.4",,"8.3","5.0","  110","  110","11.2","15.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-19","4.8"," 0422","1.3",,"7.2","4.4","  110","  120","8.1","10.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-20","4.6"," 0853","0.0",,"7.2","3.3","  100","  100","9.8","13.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-21","2.3"," 0323","2.8",,"6.1","2.2","  320","  310","5.4","5.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-22","3.8"," 2308","6.1",,"4.4","1.7","  110","  110","8.9","11.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-23","5.7"," 0521","26.7",,"6.1","2.2","  110","  100","12.5","16.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-24","4.7"," 0647","3.6",,"5.0","2.2","  100","  140","7.6","9.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-25","7.5"," 1702","16.8",,"7.2","4.4","  110","  140","12.5","17.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-26","7.3"," 0816","22.6",,"7.2","2.2","  220","  160","13.9","19.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-27","7.7"," 2014","16.3",,"7.8","1.1","  100","  100","17.0","22.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-28","3.8"," 0052","7.4",,"7.2","3.3","  250","  250","10.7","14.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-29","4.2"," 2005","7.4",,"8.3","2.2","  110","  100","8.9","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-30","4.5"," 0224","15.7",,"7.8","6.7","  110","  100","10.3","13.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-12-31","1.7"," 2342","3.8",,"8.3","5.6","  110","  110","6.3","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-01","4.8"," 2007","21.1",,"8.3","-2.7","  260","  260","12.5","17.4","    1",,,"    1",,"    1","    1"
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-02","4.4"," 0339","0.3",,"2.2","-2.1","  250","  230","9.8","13.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-03","2.7"," 1653","0.0",,"1.1","-3.2","  320","  320","9.8","11.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-04","3.2"," 1739","0.8",,"1.7","-2.7","  110","  110","8.9","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-05","2.5"," 2316","0.5",,"1.7","-4.3","  170","  150","9.4","13.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-06","3.1"," 0000","9.7",,"1.1","-1.6","  110","  110","6.3","8.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-07","2.9"," 1946","12.4",,"1.7","-0.5","  310","  310","8.9","10.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-08","3.0"," 2223","6.4",,"1.1","-2.7","  360","  140","7.6","9.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-09","4.0"," 2020","0.0",,"0.6","-3.2","   70","  100","8.1","12.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-10","3.7"," 1637","0.0",,"0.0","-8.8","  340","  340","9.8","11.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-11","3.1"," 0849","0.0",,"-6.0","-9.9","   80","   70","6.7","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-12","2.7"," 0131","0.0",,"-4.9","-11.6","  100","  110","6.7","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-13","3.0"," 1649","0.0",,"-3.8","-11.6","  100","  110","5.8","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-14","3.4"," 1806","0.0",,"-6.0","-9.3","  100","   50","5.8","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-15","3.6"," 2235","0.0",,"-6.0","-11.0","  340","  360","7.6","10.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-16","3.1"," 2255","0.0",,"-6.6","-9.9","   80","   50","6.7","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-17","5.6"," 2343","0.0",,"-2.1","-7.7","  100","  100","11.2","15.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-18","8.3"," 1310","0.0",,"3.9","-2.1","  110","  110","15.7","21.5",,,,,,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-19","7.9"," 0551","3.8",,"6.1","2.8","  110","  100","11.2","15.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-20","3.9"," 0228","0.3",,"6.1","0.6","  110","  110","8.9","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-21","1.7"," 0128","5.1",,"4.4","1.1","  330","  330","4.5","5.4","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-22","1.7"," 2014","0.5",,"7.2","1.7","  110","  110","6.3","8.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-23","4.7"," 1141","24.4",,"7.2","2.8","  170","  170","10.7","13.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-24","5.0"," 1630","12.7",,"2.8","0.0","  220","  210","11.2","13.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-25","5.4"," 1622","12.2",,"8.3","0.0","  170","  160","16.5","23.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-26","5.5"," 0639","19.8",,"7.2","1.1","  120","  120","9.8","13.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-27","5.1"," 1844","6.6",,"3.3","0.6","  180","  190","9.8","12.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-28","7.2"," 2118","9.7",,"5.0","1.1","  110","  110","15.7","21.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-29","8.6"," 0929","10.2",,"7.2","0.6","  220","  220","16.5","23.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-30","6.1"," 0644","22.1",,"4.4","0.6","  300","  100","14.3","19.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-01-31","4.4"," 0204","5.3",,"2.8","-1.6","  250","  250","10.7","13.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-01","4.2"," 0217","7.6",,"0.6","-2.7","  250","  260","10.7","13.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-02","2.5"," 2028","0.3",,"1.1","-3.2","  110","  110","5.8","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-03","9.0"," 1158","6.6",,"3.9","-1.0","  120","  110","13.9","20.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-04","2.6"," 0023","14.7",,"5.6","2.2","  120","  120","9.4","11.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-05","4.3"," 1805","10.7",,"5.6","2.8","  240","  220","9.4","12.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-06","2.5"," 0108","12.7",,"4.4","-0.5","  280","  270","8.1","9.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-07","1.9"," 1409","0.3",,"3.3","-2.1","  320","  320","5.8","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-08","3.3"," 1251","27.4",,"6.1","0.0","  120","  150","7.2","10.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-09","2.2"," 2211","6.4",,"6.1","2.8","  110","  110","5.4","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-10","6.4"," 1530","54.1",,"6.1","3.3","  160","  150","13.4","20.1","    1",,,,,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-11","3.1"," 0036","0.5",,"5.0","1.7","  290","  290","10.3","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-12","5.4"," 1009","25.7",,"5.0","0.0","  110","  110","13.0","17.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-13","2.1"," 0245","3.6",,"2.8","0.6","  160","  160","5.8","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-14","3.0"," 1453","2.8",,"3.3","1.1","  100","   90","5.8","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-15","3.2"," 1400","9.7",,"4.4","0.6","  260","  260","9.4","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-16","2.2"," 1216","8.1",,"3.9","0.6","  220","  220","5.4","6.3","    1",,,"    1",,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-17","3.2"," 1525","1.8",,"4.4","1.1","  110","  110","5.8","6.7","    1",,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-18","6.0"," 2252","0.8",,"6.7","3.3","  120","  120","11.6","15.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-19","4.9"," 0032","14.2",,"6.1","0.6","  110","  110","11.6","15.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-20","7.9"," 0640","22.6",,"5.6","1.7","  160","  180","15.7","20.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-21","5.3"," 0635","10.7",,"5.0","0.0","  250","  250","13.4","17.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-22","4.3"," 2109","8.9",,"3.3","-0.5","  120","  120","8.1","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-23","3.9"," 2059","17.0",,"3.3","-2.1","  270","  270","8.1","10.7","    1",,,,,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-24","4.7"," 2231","1.3",,"2.2","-1.6","  100","  110","10.3","13.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-25","7.2"," 0434","16.3",,"6.1","1.7","  110","  110","15.7","21.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-26","6.2"," 1113","14.5",,"6.1","3.3","  170","  180","13.4","18.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-27","6.8"," 1424","23.6",,"6.1","3.3","  250","  250","11.6","15.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-28","2.5"," 0137","11.7",,"5.0","1.7","  220","  220","9.8","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-02-29","2.6"," 2213","5.6",,"3.3","0.6","  100","  110","6.7","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-01","7.0"," 1423","34.0",,"6.1","0.6","  270","  280","13.9","17.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-02","5.7"," 2235","10.7",,"5.0","1.1","  250","  230","13.4","17.9",,,,,,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-03","4.9"," 0400","15.2",,"4.4","-1.6","  300","  240","13.0","14.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-04","5.1"," 0435","8.6",,"3.3","-1.6","  230","  220","11.2","14.3",,,,,,,"    1"
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-05","3.0"," 0035","1.3",,"3.9","-0.5","  100","  110","10.3","13.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-06","5.5"," 0822","0.3",,"3.3","-2.1","  100","  110","8.9","11.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-07","1.6"," 1745","0.0",,"5.0","-3.2","  310","  310","7.2","8.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-08","5.1"," 2338","23.1",,"4.4","0.6","  160","  160","9.8","14.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-09","5.4"," 0233","15.2",,"5.0","2.2","  160","  190","11.6","16.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-10","3.6"," 1322","12.4",,"5.0","0.0","  260","  270","10.7","13.4",,,,,,,"    1"
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-11","3.9"," 0041","4.8",,"3.9","-2.1","  280","  260","9.8","12.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-12","2.7"," 1717","0.0",,"1.7","-4.9","  120","   60","7.2","9.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-13","3.5"," 1457","0.0",,"3.3","-6.0","  330","  320","11.2","14.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-14","1.7"," 0013","0.0",,"5.0","-3.2","  100","  100","4.0","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-15","1.5"," 1732","0.0",,"7.8","-2.1","  310","  310","6.7","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-16","2.7"," 1932","0.0",,"4.4","-0.5","  350","  350","5.8","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-17","3.9"," 1308","0.0",,"7.2","-1.0","  300","  300","8.9","9.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-18","1.3"," 0003","2.3",,"5.0","1.1","  330","  330","4.0","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-19","1.5"," 1952","0.0",,"11.1","0.0","  100","  100","4.0","4.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-20","2.2"," 1529","0.0",,"6.1","0.6","  290","  280","7.6","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-21","3.0"," 1836","5.6",,"6.1","1.7","  190","  190","7.6","10.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-22","4.3"," 1819","5.8",,"9.4","2.2","  330","   10","10.3","13.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-23","5.1"," 0603","0.0",,"7.2","3.3","  340","   40","11.2","16.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-24","2.3"," 0001","0.0",,"6.1","-1.0","  340","  340","6.3","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-25","3.2"," 0953","10.2",,"5.0","0.6","  110","  110","5.8","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-26","1.9"," 1653","4.3",,"5.6","2.8","  100","  200","4.5","5.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-27","2.0"," 1344","8.1",,"5.6","0.6","  260","  260","5.8","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-28","2.8"," 1613","1.0",,"3.9","0.6","  300","  300","6.7","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-29","4.7"," 1424","0.0",,"2.2","-0.5","   50","   50","8.1","14.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-30","4.3"," 0049","0.0",,"5.0","-1.0","   70","   60","9.4","12.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-03-31","2.8"," 1013","0.0",,"3.9","-2.7","  110","   80","5.4","8.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-04-01","2.6"," 1826","0.0",,"5.6","-3.2","  320","  310","8.1","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-04-02","2.2"," 1848","0.0",,"6.7","-3.2","  320","  320","7.6","8.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2020-04-03","2.5"," 1739","0.5",,"2.2","-1.6","  110","  110","6.7","8.1",,,,,,,
